FechaPublicacion,Fecha,CodigoEmbalse,RegionHidrologica,CapacidadUtilMasa,VolumenUtilDiarioMasa,VolumenTotalMasa,VertimientosMasa
2025-04-08,2025-04-07,PENOL,Antioquia,1042180000,639430000,717270000,0
2025-04-08,2025-04-07,RIOGRAN2,Antioquia,137620000,70610000,118250000,0
2025-04-08,2025-04-07,MUNA,Centro,12330000,10244000,10324000,0
2025-04-08,2025-04-07,PORCE2,Antioquia,85880000,45080000,83870000,0
2025-04-08,2025-04-07,MIRAFLOR,Antioquia,137120000,2270000,7590000,0
2023-12-08,2023-12-07,AGREGADO_SIN,Colombia,13759940000,9795925000,14044885000,0
2023-12-08,2023-12-07,AGREGADO_BOGOTA,Centro,896490000,585489000,585489000,0
2023-12-08,2023-12-07,PENOL,Antioquia,1042180000,872028000,949868000,0
2023-12-08,2023-12-07,ELQUIMBO,Centro,2295040000,1483351000,1948171000,0
2023-12-08,2023-12-07,TRONERAS,Antioquia,19200000,9712000,18162000,0
2023-12-08,2023-12-07,SOGAMOSO,Centro,2694230000,2335140000,2899770000,0
2023-12-08,2023-12-07,PORCE2,Antioquia,85880000,42004000,80794000,0
2023-12-08,2023-12-07,PUNCHINA,Antioquia,43920000,15940000,29860000,0
2023-12-08,2023-12-07,CHUZA,Oriente,215190000,92380000,102480000,0
2023-12-08,2023-12-07,BETANIA,Centro,736350000,456963000,912463000,0
2023-12-08,2023-12-07,MUNA,Centro,12330000,8534000,8614000,0
2023-12-08,2023-12-07,SANLOREN,Antioquia,161510000,136220000,153080000,0
2023-12-08,2023-12-07,URRA1,Caribe,1213370000,1094020000,1448030000,0
2023-12-08,2023-12-07,GUAVIO,Oriente,529770000,426044000,668804000,0
2023-12-08,2023-12-07,MIEL1,Caldas,427530000,372040000,418320000,0
2023-12-08,2023-12-07,ESMERALD,Oriente,582920000,540999000,561709000,0
2023-12-08,2023-12-07,ALTOANCH,Valle,32060000,4250000,10570000,0
2023-12-08,2023-12-07,PLAYAS,Antioquia,48020000,26874000,46444000,0
2023-12-08,2023-12-07,SALVAJIN,Valle,715770000,349020000,440470000,0
2023-12-08,2023-12-07,MIRAFLOR,Antioquia,137120000,112620000,117940000,0
2023-12-08,2023-12-07,CALIMA1,Valle,424940000,300480000,404840000,0
2023-12-08,2023-12-07,PRADO,Centro,654040000,287110000,617900000,0
2023-12-08,2023-12-07,ITUANGO,Antioquia,522000000,48422000,1347422000,0
2023-12-08,2023-12-07,PORCE3,Antioquia,131300000,69939000,99409000,0
2023-12-08,2023-12-07,RIOGRAN2,Antioquia,138780000,126346000,174276000,0
2025-02-02,2025-02-01,ALTOANCH,Valle,32060000,2660000,8980000,0
2025-02-02,2025-02-01,ITUANGO,Antioquia,132000000,39621000,1338621000,0
2025-02-02,2025-02-01,MIEL1,Caldas,427530000,318050000,364330000,0
2025-02-02,2025-02-01,PORCE3,Antioquia,131830000,71392000,100842000,0
2025-02-02,2025-02-01,PUNCHINA,Antioquia,43920000,0,13920000,0
2025-02-02,2025-02-01,BETANIA,Centro,736350000,581240000,1036740000,0
2025-02-02,2025-02-01,URRA1,Caribe,1213370000,1012510000,1366520000,0
2025-02-02,2025-02-01,SANLOREN,Antioquia,161510000,130030000,146890000,0
2025-02-02,2025-02-01,AGREGADO_SIN,Colombia,13373390000,8646377000,12895537000,5038243
2025-02-02,2025-02-01,CALIMA1,Valle,424940000,190210000,294570000,0
2025-02-02,2025-02-01,SALVAJIN,Valle,715770000,461770000,553220000,0
2025-02-02,2025-02-01,ESMERALD,Oriente,582920000,349491000,370201000,0
2025-02-02,2025-02-01,SOGAMOSO,Centro,2694230000,1948470000,2513100000,0
2025-02-02,2025-02-01,CHUZA,Oriente,218110000,76565000,86885000,0
2025-02-02,2025-02-01,RIOGRAN2,Antioquia,138780000,106275000,154205000,0
2025-02-02,2025-02-01,PENOL,Antioquia,1042180000,748416000,826256000,0
2025-02-02,2025-02-01,TRONERAS,Antioquia,19200000,7950000,16400000,0
2025-02-02,2025-02-01,MUNA,Centro,12330000,5544000,5624000,0
2025-02-02,2025-02-01,AGREGADO,Centro,896490000,451246000,451246000,0
2025-02-02,2025-02-01,ELQUIMBO,Centro,2295040000,1369026000,1833846000,0
2025-02-02,2025-02-01,PORCE2,Antioquia,85880000,70669000,109459000,0
2025-02-02,2025-02-01,GUAVIO,Oriente,529770000,331780000,574540000,0
2025-02-02,2025-02-01,PRADO,Centro,654040000,320640000,651430000,0
2025-02-02,2025-02-01,PLAYAS,Antioquia,48020000,52822000,72392000,5038243
2025-02-02,2025-02-01,MIRAFLOR,Antioquia,137120000,0,5320000,0
2023-09-25,2023-04-25,ESMERALD,Oriente,582920000,126005000,146715000,0
2023-09-25,2023-04-25,PORCE3,Antioquia,131300000,82761000,112231000,0
2023-09-25,2023-04-25,AGREGADO_BOGOTA,Centro,895870000,561166000,561166000,0
2023-09-25,2023-04-25,CHUZA,Oriente,215190000,74696000,84796000,0
2023-09-25,2023-04-25,MUNA,Centro,12330000,10589000,10669000,0
2023-09-25,2023-04-25,PUNCHINA,Antioquia,43920000,22920000,36840000,0
2023-09-25,2023-04-25,MIEL1,Caldas,427530000,215910000,262190000,0
2023-09-25,2023-04-25,PORCE2,Antioquia,85880000,40169000,78959000,0
2023-09-25,2023-04-25,PLAYAS,Antioquia,48020000,43181000,62751000,0
2023-09-25,2023-04-25,SALVAJIN,Valle,714740000,456710000,550350000,0
2023-09-25,2023-04-25,BETANIA,Centro,736350000,586178000,1041678000,0
2023-09-25,2023-04-25,PRADO,Centro,654040000,469310000,800100000,0
2023-09-25,2023-04-25,CALIMA1,Valle,424940000,330350000,434710000,0
2023-09-25,2023-04-25,SOGAMOSO,Centro,2694230000,2203920000,2768550000,0
2023-09-25,2023-04-25,AGREGADO_SIN,Colombia,14428070000,9321470000,12902960000,84292272
2023-09-25,2023-04-25,RIOGRAN2,Antioquia,138780000,89251000,137181000,0
2023-09-25,2023-04-25,TRONERAS,Antioquia,19200000,11988000,20438000,0
2023-09-25,2023-04-25,URRA1,Caribe,1213370000,730050000,1084060000,0
2023-09-25,2023-04-25,MIRAFLOR,Antioquia,137120000,68920000,74240000,0
2023-09-25,2023-04-25,ELQUIMBO,Centro,2295040000,1453862000,1918682000,0
2023-09-25,2023-04-25,ITUANGO,Antioquia,965000000,549043000,1405043000,84292272
2023-09-25,2023-04-25,PENOL,Antioquia,1042180000,785645000,863485000,0
2023-09-25,2023-04-25,ALTOANCH,Valle,31780000,5060000,11780000,0
2023-09-25,2023-04-25,GUAVIO,Oriente,756830000,328476000,344176000,0
2023-09-25,2023-04-25,SANLOREN,Antioquia,161510000,75310000,92170000,0
2023-09-24,2022-07-09,PRADO,Centro,427220000,470940000,801730000,0
2023-09-24,2022-07-09,BETANIA,Centro,736350000,519570000,975070000,0
2023-09-24,2022-07-09,AGREGADO_BOGOTA,Centro,895870000,528476000,528476000,0
2023-09-24,2022-07-09,MIRAFLOR,Antioquia,137120000,119970000,125290000,0
2023-09-24,2022-07-09,SALVAJIN,Valle,714740000,583730000,677370000,0
2023-09-24,2022-07-09,MUNA,Centro,12330000,11700000,11780000,0
2023-09-24,2022-07-09,PORCE2,Antioquia,85880000,43326000,82116000,0
2023-09-24,2022-07-09,TRONERAS,Antioquia,19200000,17734000,26184000,61085
2023-09-24,2022-07-09,AGREGADO_SIN,Colombia,13238950000,11679190000,14406190000,5732122
2023-09-24,2022-07-09,PENOL,Antioquia,1044020000,1044146000,1121976000,33437
2023-09-24,2022-07-09,PUNCHINA,Antioquia,43920000,33380000,47300000,0
2023-09-24,2022-07-09,SANLOREN,Antioquia,161510000,135360000,152220000,0
2023-09-24,2022-07-09,URRA1,Caribe,1213370000,1093360000,1447370000,0
2023-09-24,2022-07-09,CALIMA1,Valle,424660000,418960000,524480000,0
2023-09-24,2022-07-09,ELQUIMBO,Centro,2295040000,2108130000,2572950000,0
2023-09-24,2022-07-09,MIEL1,Caldas,427530000,371330000,417610000,0
2023-09-24,2022-07-09,SOGAMOSO,Centro,2694230000,2632110000,3196740000,0
2023-09-24,2022-07-09,CHUZA,Oriente,215190000,139435000,149535000,0
2023-09-24,2022-07-09,ESMERALD,Oriente,582920000,398399000,419109000,0
2023-09-24,2022-07-09,ALTOANCH,Valle,31780000,15990000,22710000,0
2023-09-24,2022-07-09,PORCE3,Antioquia,131300000,57034000,86504000,0
2023-09-24,2022-07-09,PLAYAS,Antioquia,49160000,54138000,74068000,4925491
2023-09-24,2022-07-09,GUAVIO,Oriente,756830000,741309000,757009000,0
2023-09-24,2022-07-09,RIOGRAN2,Antioquia,138780000,140663000,188593000,712109
2023-12-19,2019-11-06,CHUZA,Oriente,215190000,214651000,224751000,0
2023-12-19,2019-11-06,GUAVIO,Oriente,764340000,686031000,703741000,0
2023-12-19,2019-11-06,MIRAFLOR,Antioquia,96580000,73128000,78768000,0
2023-12-19,2019-11-06,PORCE2,Antioquia,88820000,65793000,105993000,0
2023-12-19,2019-11-06,BETANIA,Centro,755980000,567390000,1011460000,0
2023-12-19,2019-11-06,PUNCHINA,Antioquia,41890000,22970000,37670000,0
2023-12-19,2019-11-06,CALIMA1,Valle,424660000,278900000,384420000,0
2023-12-19,2019-11-06,ALTOANCH,Valle,31780000,3270000,9990000,0
2023-12-19,2019-11-06,ELQUIMBO,Centro,2360260000,1870960000,2316400000,0
2023-12-19,2019-11-06,TRONERAS,Antioquia,21900000,24737000,33377000,2888266
2023-12-19,2019-11-06,AGREGADO_SIN,Colombia,13321490000,9355621000,12082631000,2888266
2023-12-19,2019-11-06,SOGAMOSO,Centro,2756310000,1903080000,2484670000,0
2023-12-19,2019-11-06,MUNA,Centro,12640000,4680000,4730000,0
2023-12-19,2019-11-06,PRADO,Centro,420660000,247380000,577400000,0
2023-12-19,2019-11-06,ESMERALD,Oriente,587590000,307473000,330773000,0
2023-12-19,2019-11-06,SANLOREN,Antioquia,161860000,134670000,151870000,0
2023-12-19,2019-11-06,URRA1,Caribe,1237910000,1050620000,1406830000,0
2023-12-19,2019-11-06,MIEL1,Caldas,441380000,358720000,408640000,0
2023-12-19,2019-11-06,AGREGADO_BOGOTA,Centro,825890000,384522000,384522000,0
2023-12-19,2019-11-06,PLAYAS,Antioquia,49160000,31270000,51200000,0
2023-12-19,2019-11-06,PORCE3,Antioquia,130870000,81552000,111322000,0
2023-12-19,2019-11-06,SALVAJIN,Valle,714740000,167020000,260660000,0
